cong,id,mc.name,state,statenm,cd,party,nominate,caucus.total
104,29515,FLANAGAN,21,ILLINOI,5,200,NA,11
112,21178,FLEISCHMA,54,TENNESS,3,200,NA,2
113,21178,FLEISCHMA,54,TENNESS,3,200,0.66,4
114,21178,FLEISCHMANN,54,TENNESS,3,200,0.594,13
115,21178,"FLEISCHMANN, Chuck",NA,NA,3,200,NA,19
116,21178,"FLEISCHMANN, Chuck",54,NA,3,200,NA,19
111,20918,FLEMING,45,LOUISIA,4,200,NA,2
112,20918,FLEMING,45,LOUISIA,4,200,NA,24
113,20918,FLEMING,45,LOUISIA,4,200,0.814,25
114,20918,FLEMING,45,LOUISIA,4,200,0.59,23
108,29917,FLETCHER,51,KENTUCK,6,200,0.352,1
106,29917,FLETCHER  E,51,KENTUCK,6,200,0.352,2
107,29917,FLETCHER  E,51,KENTUCK,6,200,0.352,11
116,21919,"FLETCHER, Elizabeth",49,NA,7,100,NA,3
112,21182,FLORES,49,TEXAS,17,200,NA,7
113,21182,FLORES,49,TEXAS,17,200,0.811,17
114,21182,FLORES,49,TEXAS,17,200,0.606,22
115,21182,"FLORES, Bill",NA,NA,17,200,NA,26
116,21182,"FLORES, Bill",49,NA,17,200,NA,27
104,14823,FOGLIETTA,14,PENNSYL,1,100,NA,0
105,14823,FOGLIETTA,14,PENNSYL,1,100,NA,0
103,14823,FOGLIETTA  ,14, PENNSYL,1,100,NA,12
104,29510,FOLEY,43,FLORIDA,16,200,NA,8
105,29510,FOLEY,43,FLORIDA,16,200,NA,6
106,29510,FOLEY,43,FLORIDA,16,200,0.416,7
107,29510,FOLEY,43,FLORIDA,16,200,0.422,10
108,29510,FOLEY,43,FLORIDA,16,200,0.427,0
109,29510,FOLEY,43,FLORIDA,16,200,0.433,14
103,10726,FOLEY      ,73, WASHING,5,100,NA,12
104,29542,FORBES,13,NEW YOR,1,200,NA,7
105,29542,FORBES,13,NEW YOR,1,200,NA,6
106,29542,FORBES,13,NEW YOR,1,200,0.14,5
106,99542,FORBES,13,NEW YOR,1,100,-0.15,5
107,20143,FORBES,40,VIRGINI,4,200,0.518,1
108,20143,FORBES,40,VIRGINI,4,200,0.528,12
109,20143,FORBES,40,VIRGINI,4,200,0.538,4
110,20143,FORBES,40,VIRGINI,4,200,0.549,21
111,20143,FORBES,40,VIRGINI,4,200,NA,35
112,20143,FORBES,40,VIRGINI,4,200,NA,65
113,20143,FORBES,40,VIRGINI,4,200,0.629,77
114,20143,FORBES,40,VIRGINI,4,200,0.407,93
105,29756,FORD,54,TENNESS,9,100,NA,3
106,29756,FORD,54,TENNESS,9,100,-0.38,4
107,29756,FORD,54,TENNESS,9,100,-0.346,4
108,29756,FORD,54,TENNESS,9,100,-0.313,5
109,29756,FORD,54,TENNESS,9,100,-0.28,5
103,14224,FORD  HAROL,54, TENNESS,9,100,NA,1
104,14224,FORD  HAROL,54,TENNESS,9,100,NA,5
103,10727,FORD  WILLI,23, MICHIGA,13,100,NA,3
109,20518,FORTENBE,35,NEBRASK,1,200,0.443,0
110,20518,FORTENBE,35,NEBRASK,1,200,0.443,5
111,20518,FORTENBE,35,NEBRASK,1,200,NA,11
112,20518,FORTENBE,35,NEBRASK,1,200,NA,32
113,20518,FORTENBE,35,NEBRASK,1,200,0.542,40
114,20518,FORTENBERRY,35,NEBRASK,1,200,0.3,50
115,20518,"FORTENBERRY, Jeff",NA,NA,1,200,NA,52
116,20518,"FORTENBERRY, Jeff",35,NA,1,200,NA,51
105,29773,FOSSELLA,13,NEW YOR,13,200,NA,0
106,29773,FOSSELLA,13,NEW YOR,13,200,0.57,1
107,29773,FOSSELLA,13,NEW YOR,13,200,0.581,4
108,29773,FOSSELLA,13,NEW YOR,13,200,0.593,1
109,29773,FOSSELLA,13,NEW YOR,13,200,0.605,5
110,29773,FOSSELLA,13,NEW YOR,13,200,0.617,10
111,20749,FOSTER,21,ILLINOI,14,100,NA,3
113,20749,FOSTER,21,ILLINOI,11,100,-0.244,13
114,20749,FOSTER,21,ILLINOI,11,100,-0.223,20
115,20749,"FOSTER, Bill",NA,NA,11,100,NA,37
116,20749,"FOSTER, Bill",21,NA,11,100,NA,38
104,29329,FOWLER,43,FLORIDA,4,200,NA,1
105,29329,FOWLER,43,FLORIDA,4,200,NA,1
106,29329,FOWLER,43,FLORIDA,4,200,0.376,1
103,29329,FOWLER     ,43, FLORIDA,4,200,NA,2
104,29560,FOX,14,PENNSYL,13,200,NA,0
105,29560,FOX,14,PENNSYL,13,200,NA,21
109,20521,FOXX,47,NORTH C,5,200,0.751,0
110,20521,FOXX,47,NORTH C,5,200,0.751,6
111,20521,FOXX,47,NORTH C,5,200,NA,19
112,20521,FOXX,47,NORTH C,5,200,NA,34
113,20521,FOXX,47,NORTH C,5,200,0.967,33
114,20521,FOXX,47,NORTH C,5,200,0.641,87
115,20521,"FOXX, Virginia Ann",NA,NA,5,200,NA,34
116,20521,"FOXX, Virginia Ann",47,NA,5,200,NA,31
108,14824,FRANK,3,MASSACH,4,100,-0.542,4
109,14824,FRANK,3,MASSACH,4,100,-0.551,1
110,14824,FRANK,3,MASSACH,4,100,-0.559,8
111,14824,FRANK,3,MASSACH,4,100,NA,14
112,14824,FRANK,3,MASSACH,4,100,NA,20
103,14824,FRANK  BARN,3, MASSACH,4,100,NA,7
104,14824,FRANK  BARN,3,MASSACH,4,100,NA,0
105,14824,FRANK  BARN,3,MASSACH,4,100,NA,0
106,14824,FRANK  BARN,3,MASSACH,4,100,-0.525,2
107,14824,FRANK  BARN,3,MASSACH,4,100,-0.534,5
113,21321,FRANKEL,43,FLORIDA,22,100,-0.42,11
114,21321,FRANKEL,43,FLORIDA,22,100,-0.408,72
115,21321,"FRANKEL, Lois",NA,NA,21,100,NA,37
116,21321,"FRANKEL, Lois",43,NA,21,100,NA,38
104,29371,FRANKS,12,NEW JER,7,200,NA,0
105,29371,FRANKS,12,NEW JER,7,200,NA,8
106,29371,FRANKS,12,NEW JER,7,200,0.311,11
108,20304,FRANKS,61,ARIZONA,2,200,0.892,6
109,20304,FRANKS,61,ARIZONA,2,200,0.892,3
110,20304,FRANKS,61,ARIZONA,2,200,0.892,15
111,20304,FRANKS,61,ARIZONA,2,200,NA,22
112,20304,FRANKS,61,ARIZONA,2,200,NA,34
113,20304,FRANKS,61,ARIZONA,8,200,0.855,43
114,20304,FRANKS,61,ARIZONA,8,200,-0.11,53
103,29371,FRANKS     ,12, NEW JER,7,200,NA,2
103,29110,FRANKS  GAR,1, CONNECT,5,200,NA,2
104,29110,FRANKS  GAR,1,CONNECT,5,200,NA,3
108,29541,FRELINGH,12,NEW JER,11,200,0.477,1
109,29541,FRELINGH,12,NEW JER,11,200,0.505,3
110,29541,FRELINGH,12,NEW JER,11,200,0.532,5
111,29541,FRELINGH,12,NEW JER,11,200,NA,9
112,29541,FRELINGH,12,NEW JER,11,200,NA,15
113,29541,FRELINGH,12,NEW JER,11,200,0.607,16
104,29541,FRELINGHUYS,12,NEW JER,11,200,NA,2
105,29541,FRELINGHUYS,12,NEW JER,11,200,NA,0
106,29541,FRELINGHUYS,12,NEW JER,11,200,0.422,1
107,29541,FRELINGHUYS,12,NEW JER,11,200,0.45,2
114,29541,FRELINGHUYSEN,12,NEW JER,11,200,0.291,17
115,29541,"FRELINGHUYSEN, Rodney P.",NA,NA,11,200,NA,17
104,29543,FRISA,13,NEW YOR,4,200,NA,0
104,14626,FROST,49,TEXAS,24,100,NA,1
105,14626,FROST,49,TEXAS,24,100,NA,1
106,14626,FROST,49,TEXAS,24,100,-0.306,0
107,14626,FROST,49,TEXAS,24,100,-0.304,6
108,14626,FROST,49,TEXAS,24,100,-0.302,0
103,14626,FROST      ,49, TEXAS  ,24,100,NA,2
111,20941,FUDGE,24,OHIO,11,100,NA,3
112,20941,FUDGE,24,OHIO,11,100,NA,14
113,20941,FUDGE,24,OHIO,11,100,-0.511,19
114,20941,FUDGE,24,OHIO,11,100,-0.587,20
115,20941,"FUDGE, Marcia L.",NA,NA,11,100,NA,27
116,20941,"FUDGE, Marcia L.",24,NA,11,100,NA,29
116,21920,"FULCHER, Russell",63,NA,1,200,NA,1
104,29545,FUNDERBURK,47,NORTH C,2,200,NA,0
104,29394,FURSE,72,OREGON,1,100,NA,0
105,29394,FURSE,72,OREGON,1,100,NA,3
103,29394,FURSE      ,72, OREGON ,1,100,NA,1
113,21324,GABBARD,82,HAWAII,2,100,-0.286,22
114,21324,GABBARD,82,HAWAII,2,100,-0.274,42
115,21324,"GABBARD, Tulsi",NA,NA,2,100,NA,29
116,21324,"GABBARD, Tulsi",82,NA,2,100,NA,35
115,21719,"GAETZ, Matthew L. II",NA,NA,1,200,NA,3
116,21719,"GAETZ, Matthew L. II",43,NA,1,200,NA,4
115,21720,"GALLAGHER, Michael",NA,NA,8,200,NA,15
116,21720,"GALLAGHER, Michael",25,NA,8,200,NA,20
104,15413,GALLEGLY,71,CALIFOR,23,200,NA,1
105,15413,GALLEGLY,71,CALIFOR,23,200,NA,2
106,15413,GALLEGLY,71,CALIFOR,23,200,0.488,3
107,15413,GALLEGLY,71,CALIFOR,23,200,0.506,15
108,15413,GALLEGLY,71,CALIFOR,24,200,0.523,4
109,15413,GALLEGLY,71,CALIFOR,24,200,0.541,17
110,15413,GALLEGLY,71,CALIFOR,24,200,0.558,25
111,15413,GALLEGLY,71,CALIFOR,24,200,NA,28
112,15413,GALLEGLY,71,CALIFOR,24,200,NA,37
103,15413,GALLEGLY   ,71, CALIFOR,23,200,NA,2
113,21363,GALLEGO,49,TEXAS,23,100,-0.194,4
115,21502,"GALLEGO, Ruben",NA,NA,7,100,NA,34
116,21502,"GALLEGO, Ruben",61,NA,7,100,NA,37
103,15099,GALLO      ,12, NEW JER,11,200,NA,2
104,29521,GANSKE,31,IOWA,4,200,NA,3
105,29521,GANSKE,31,IOWA,4,200,NA,1
106,29521,GANSKE,31,IOWA,4,200,0.311,1
107,29521,GANSKE,31,IOWA,4,200,0.311,1
112,20958,GARAMENDI,71,CALIFOR,10,100,NA,5
113,20958,GARAMENDI,71,CALIFOR,3,100,-0.332,19
114,20958,GARAMENDI,71,CALIFOR,3,100,0.744,50
115,20958,"GARAMENDI, John",NA,NA,10,100,NA,43
116,20958,"GARAMENDI, John",71,NA,3,100,NA,44
116,21921,"GARCÍA, Jesús",21,NA,4,100,NA,4
113,21322,GARCIA,43,FLORIDA,26,100,-0.187,11
116,21922,"GARCIA, Sylvia",49,NA,29,100,NA,4
112,21112,GARDNER,62,COLORAD,4,200,NA,12
113,21112,GARDNER,62,COLORAD,4,200,0.779,21
108,20336,GARRETT,12,NEW JER,5,200,0.805,17
109,20336,GARRETT,12,NEW JER,5,200,0.805,2
110,20336,GARRETT,12,NEW JER,5,200,0.805,13
111,20336,GARRETT,12,NEW JER,5,200,NA,24
112,20336,GARRETT,12,NEW JER,5,200,NA,29
113,20336,GARRETT,12,NEW JER,5,200,0.966,31
114,20336,GARRETT,12,NEW JER,5,200,0.688,33
115,21721,"GARRETT, Thomas ""Tom""",NA,NA,5,200,NA,7
104,14825,GEJDENSON,1,CONNECT,2,100,NA,0
105,14825,GEJDENSON,1,CONNECT,2,100,NA,4
106,14825,GEJDENSON,1,CONNECT,2,100,-0.455,4
103,14825,GEJDENSON  ,1, CONNECT,2,100,NA,3
104,15026,GEKAS,14,PENNSYL,17,200,NA,1
105,15026,GEKAS,14,PENNSYL,17,200,NA,7
106,15026,GEKAS,14,PENNSYL,17,200,0.45,7
107,15026,GEKAS,14,PENNSYL,17,200,0.459,10
103,15026,GEKAS      ,14, PENNSYL,17,200,NA,13
104,14421,GEPHARDT,34,MISSOUR,3,100,NA,8
105,14421,GEPHARDT,34,MISSOUR,3,100,NA,1
106,14421,GEPHARDT,34,MISSOUR,3,100,-0.466,0
107,14421,GEPHARDT,34,MISSOUR,3,100,-0.481,4
108,14421,GEPHARDT,34,MISSOUR,3,100,-0.496,2
103,14421,GEPHARDT   ,34, MISSOUR,3,100,NA,1
104,15636,GEREN,49,TEXAS,12,100,NA,1
103,15636,GEREN      ,49, TEXAS  ,12,100,NA,3
108,20345,GERLACH,14,PENNSYL,6,200,0.36,0
109,20345,GERLACH,14,PENNSYL,6,200,0.36,1
110,20345,GERLACH,14,PENNSYL,6,200,0.36,16
111,20345,GERLACH,14,PENNSYL,6,200,NA,27
112,20345,GERLACH,14,PENNSYL,6,200,NA,46
113,20345,GERLACH,14,PENNSYL,6,200,0.562,57
115,21751,"GIANFORTE, Greg",NA,NA,1,200,NA,3
116,21751,"GIANFORTE, Greg",64,NA,1,200,NA,3
104,10588,GIBBONS,43,FLORIDA,11,100,NA,5
105,29739,GIBBONS,65,NEVADA,2,200,NA,6
106,29739,GIBBONS,65,NEVADA,2,200,0.605,9
107,29739,GIBBONS,65,NEVADA,2,200,0.613,14
108,29739,GIBBONS,65,NEVADA,2,200,0.62,0
109,29739,GIBBONS,65,NEVADA,2,200,0.628,16
103,10588,GIBBONS    ,43, FLORIDA,11,100,NA,4
112,21165,GIBBS,24,OHIO,18,200,NA,8
113,21165,GIBBS,24,OHIO,7,200,0.631,10
114,21165,GIBBS,24,OHIO,7,200,0.459,20
115,21165,"GIBBS, Bob",NA,NA,7,200,NA,29
116,21165,"GIBBS, Bob",24,NA,7,200,NA,27
112,21156,GIBSON,13,NEW YOR,20,200,NA,6
113,21156,GIBSON,13,NEW YOR,19,200,0.538,7
114,21156,GIBSON,13,NEW YOR,19,200,0.203,10
110,20701,GIFFORDS,61,ARIZONA,8,100,-0.125,6
111,20701,GIFFORDS,61,ARIZONA,8,100,NA,18
108,29122,GILCHRES,52,MARYLAN,1,200,0.323,17
109,29122,GILCHRES,52,MARYLAN,1,200,0.335,12
110,29122,GILCHRES,52,MARYLAN,1,200,0.348,27
104,29122,GILCHREST,52,MARYLAN,1,200,NA,0
105,29122,GILCHREST,52,MARYLAN,1,200,NA,6
106,29122,GILCHREST,52,MARYLAN,1,200,0.298,6
107,29122,GILCHREST,52,MARYLAN,1,200,0.31,9
103,29122,GILCHREST  ,52, MARYLAN,1,200,NA,4
111,20735,GILLIBRAN,13,NEW YOR,20,100,NA,2
110,20735,GILLIBRAND,13,NEW YOR,20,100,-0.193,5
104,15604,GILLMOR,24,OHIO,5,200,NA,4
105,15604,GILLMOR,24,OHIO,5,200,NA,0
106,15604,GILLMOR,24,OHIO,5,200,0.313,1
107,15604,GILLMOR,24,OHIO,5,200,0.342,5
108,15604,GILLMOR,24,OHIO,5,200,0.371,11
109,15604,GILLMOR,24,OHIO,5,200,0.4,8
110,15604,GILLMOR,24,OHIO,5,200,0.429,0
103,15604,GILLMOR    ,24, OHIO   ,5,200,NA,3
104,14015,GILMAN,13,NEW YOR,20,200,NA,0
105,14015,GILMAN,13,NEW YOR,20,200,NA,6
106,14015,GILMAN,13,NEW YOR,20,200,0.12,5
107,14015,GILMAN,13,NEW YOR,20,200,0.134,18
103,14015,GILMAN     ,13, NEW YOR,20,200,NA,5
108,20319,GINGREY,44,GEORGIA,11,200,0.681,7
109,20319,GINGREY,44,GEORGIA,11,200,0.681,0
110,20319,GINGREY,44,GEORGIA,11,200,0.681,13
111,20319,GINGREY,44,GEORGIA,11,200,NA,30
112,20319,GINGREY,44,GEORGIA,11,200,NA,33
113,20319,GINGREY,44,GEORGIA,11,200,0.827,41
104,14627,GINGRICH,44,GEORGIA,6,200,NA,2
105,14627,GINGRICH,44,GEORGIA,6,200,NA,1
103,14627,GINGRICH   ,44, GEORGIA,6,200,NA,9
103,14422,GLICKMAN   ,32, KANSAS ,4,100,NA,4
109,20527,GOHMERT,49,TEXAS,1,200,0.625,0
110,20527,GOHMERT,49,TEXAS,1,200,0.625,4
111,20527,GOHMERT,49,TEXAS,1,200,NA,9
112,20527,GOHMERT,49,TEXAS,1,200,NA,16
113,20527,GOHMERT,49,TEXAS,1,200,1.058,18
114,20527,GOHMERT,49,TEXAS,1,200,0.597,12
115,20527,"GOHMERT, Louie",NA,NA,1,200,NA,18
116,20527,"GOHMERT, Louie",49,NA,1,200,NA,16
116,21923,"GOLDEN, Jared",2,NA,2,100,NA,3
115,21754,"GOMEZ, Jimmy",NA,NA,34,100,NA,13
116,21754,"GOMEZ, Jimmy",71,NA,34,100,NA,19
104,10520,GONZALEZ,49,TEXAS,20,100,NA,1
105,10520,GONZALEZ,49,TEXAS,20,100,NA,1
106,29943,GONZALEZ,49,TEXAS,20,100,-0.337,2
107,29943,GONZALEZ,49,TEXAS,20,100,-0.331,4
108,29943,GONZALEZ,49,TEXAS,20,100,-0.325,5
109,29943,GONZALEZ,49,TEXAS,20,100,-0.319,6
110,29943,GONZALEZ,49,TEXAS,20,100,-0.313,18
111,29943,GONZALEZ,49,TEXAS,20,100,NA,32
112,29943,GONZALEZ,49,TEXAS,20,100,NA,51
103,10520,GONZALEZ   ,49, TEXAS  ,20,100,NA,0
116,21924,"GONZALEZ, Anthony",24,NA,16,200,NA,1
115,21722,"GONZALEZ, Vicente Jr.",NA,NA,15,100,NA,14
116,21722,"GONZALEZ, Vicente Jr.",49,NA,15,100,NA,17
105,29767,GOODE,40,VIRGINI,5,100,NA,2
106,29767,GOODE,40,VIRGINI,5,100,0.126,1
106,99767,GOODE,40,VIRGINI,5,328,0.583,1
107,89767,GOODE,40,VIRGINI,5,200,0.546,0
107,99767,GOODE,40,VIRGINI,5,328,0.583,7
108,89767,GOODE,40,VIRGINI,5,200,0.546,0
109,89767,GOODE,40,VIRGINI,5,200,0.546,9
110,89767,GOODE,40,VIRGINI,5,200,0.546,29
116,21925,"GOODEN, Lance",49,NA,5,200,NA,1
108,39308,GOODLATT,40,VIRGINI,6,200,0.6,8
109,39308,GOODLATT,40,VIRGINI,6,200,0.623,8
110,39308,GOODLATT,40,VIRGINI,6,200,0.647,27
111,39308,GOODLATT,40,VIRGINI,6,200,NA,36
112,39308,GOODLATT,40,VIRGINI,6,200,NA,66
113,39308,GOODLATT,40,VIRGINI,6,200,0.799,69
104,39308,GOODLATTE,40,VIRGINI,6,200,NA,1
105,39308,GOODLATTE,40,VIRGINI,6,200,NA,0
106,39308,GOODLATTE,40,VIRGINI,6,200,0.552,2
107,39308,GOODLATTE,40,VIRGINI,6,200,0.576,5
114,39308,GOODLATTE,40,VIRGINI,6,200,0.495,74
103,39308,GOODLATTE  ,40, VIRGINI,6,200,NA,0
115,39308,"GOODLATTE, Robert William",NA,NA,6,200,NA,76
104,14288,GOODLING,14,PENNSYL,19,200,NA,1
105,14288,GOODLING,14,PENNSYL,19,200,NA,5
106,14288,GOODLING,14,PENNSYL,19,200,0.38,3
103,14288,GOODLING   ,14, PENNSYL,19,200,NA,8
104,15100,GORDON,54,TENNESS,6,100,NA,6
105,15100,GORDON,54,TENNESS,6,100,NA,0
106,15100,GORDON,54,TENNESS,6,100,-0.179,0
107,15100,GORDON,54,TENNESS,6,100,-0.17,3
108,15100,GORDON,54,TENNESS,6,100,-0.162,6
109,15100,GORDON,54,TENNESS,6,100,-0.153,15
110,15100,GORDON,54,TENNESS,6,100,-0.144,36
111,15100,GORDON,54,TENNESS,6,100,NA,53
103,15100,GORDON     ,54, TENNESS,6,100,NA,3
112,21103,GOSAR,61,ARIZONA,1,200,NA,21
113,21103,GOSAR,61,ARIZONA,4,200,0.807,25
114,21103,GOSAR,61,ARIZONA,4,200,0.673,105
115,21103,"GOSAR, Paul",NA,NA,4,200,NA,65
116,21103,"GOSAR, Paul",61,NA,4,200,NA,64
104,15605,GOSS,43,FLORIDA,14,200,NA,0
105,15605,GOSS,43,FLORIDA,14,200,NA,1
106,15605,GOSS,43,FLORIDA,14,200,0.491,1
107,15605,GOSS,43,FLORIDA,14,200,0.514,1
108,15605,GOSS,43,FLORIDA,14,200,0.536,6
103,15605,GOSS       ,43, FLORIDA,14,200,NA,1
115,21723,"GOTTHEIMER, Josh S.",NA,NA,5,100,NA,13
116,21723,"GOTTHEIMER, Josh S.",12,NA,5,100,NA,15
112,21175,GOWDY,48,SOUTH C,4,200,NA,2
113,21175,GOWDY,48,SOUTH C,4,200,0.904,1
114,21175,GOWDY,48,SOUTH C,4,200,0.663,25
115,21175,"GOWDY, Trey",NA,NA,4,200,NA,1
104,29566,GRAHAM,48,SOUTH C,3,200,NA,2
105,29566,GRAHAM,48,SOUTH C,3,200,NA,2
106,29566,GRAHAM,48,SOUTH C,3,200,0.477,2
107,29566,GRAHAM,48,SOUTH C,3,200,0.477,2
114,21511,GRAHAM,43,FLORIDA,2,100,-0.233,11
103,29367,GRAMS      ,33, MINNESO,6,200,NA,3
103,15414,GRANDY     ,31, IOWA   ,5,200,NA,4
105,29762,GRANGER,49,TEXAS,12,200,NA,6
106,29762,GRANGER,49,TEXAS,12,200,0.517,6
107,29762,GRANGER,49,TEXAS,12,200,0.546,9
108,29762,GRANGER,49,TEXAS,12,200,0.576,0
109,29762,GRANGER,49,TEXAS,12,200,0.605,8
110,29762,GRANGER,49,TEXAS,12,200,0.635,21
111,29762,GRANGER,49,TEXAS,12,200,NA,32
112,29762,GRANGER,49,TEXAS,12,200,NA,49
113,29762,GRANGER,49,TEXAS,12,200,0.613,53
114,29762,GRANGER,49,TEXAS,12,200,0.392,55
115,29762,"GRANGER, Kay",NA,NA,12,200,NA,53
116,29762,"GRANGER, Kay",49,NA,12,200,NA,54
107,20124,GRAVES,34,MISSOUR,6,200,0.534,2
108,20124,GRAVES,34,MISSOUR,6,200,0.544,10
109,20124,GRAVES,34,MISSOUR,6,200,0.554,4
110,20124,GRAVES,34,MISSOUR,6,200,0.564,16
111,20124,GRAVES,34,MISSOUR,6,200,NA,24
112,20124,GRAVES,34,MISSOUR,6,200,NA,29
112,20962,GRAVES,44,GEORGIA,9,200,NA,4
113,20124,GRAVES,34,MISSOUR,6,200,0.792,35
113,20962,GRAVES,44,GEORGIA,14,200,0.999,5
114,20124,GRAVES,34,MISSOUR,6,200,0.433,39
114,20962,GRAVES,44,GEORGIA,14,200,0.752,37
114,21523,GRAVES,45,LOUISIA,6,200,0.5,10
115,21523,"GRAVES, Garret",NA,NA,6,200,NA,18
116,21523,"GRAVES, Garret",45,NA,6,200,NA,20
115,20124,"GRAVES, Sam",NA,NA,6,200,NA,40
116,20124,"GRAVES, Samuel",34,NA,6,200,NA,40
115,20962,"GRAVES, Tom",NA,NA,14,200,NA,12
116,20962,"GRAVES, Tom",44,NA,14,200,NA,10
111,20908,GRAYSON,43,FLORIDA,8,100,NA,1
113,20908,GRAYSON,43,FLORIDA,9,100,-0.421,5
114,20908,GRAYSON,43,FLORIDA,9,100,-0.363,14
108,29941,GREEN,25,WISCONS,8,200,0.583,3
108,39304,GREEN,49,TEXAS,29,100,-0.319,4
109,20529,GREEN,49,TEXAS,9,100,-0.412,2
109,29941,GREEN,25,WISCONS,8,200,0.583,2
109,39304,GREEN,49,TEXAS,29,100,-0.312,12
110,20529,GREEN,49,TEXAS,9,100,-0.412,10
110,39304,GREEN,49,TEXAS,29,100,-0.306,26
111,20529,GREEN,49,TEXAS,9,100,NA,18
111,39304,GREEN,49,TEXAS,29,100,NA,43
112,20529,GREEN,49,TEXAS,9,100,NA,26
112,39304,GREEN,49,TEXAS,29,100,NA,55
113,20529,GREEN,49,TEXAS,9,100,-0.365,30
113,39304,GREEN,49,TEXAS,29,100,-0.31,69
114,20529,GREEN,49,TEXAS,9,100,-0.434,30
114,39304,GREEN,49,TEXAS,29,100,-0.486,34
103,39304,GREEN  GENE,49, TEXAS  ,29,100,NA,3
104,39304,GREEN  GENE,49,TEXAS,29,100,NA,0
105,39304,GREEN  GENE,49,TEXAS,29,100,NA,6
106,39304,GREEN  GENE,49,TEXAS,29,100,-0.332,5
107,39304,GREEN  GENE,49,TEXAS,29,100,-0.326,8
106,29941,GREEN  MARK,25,WISCONS,8,200,0.583,0
107,29941,GREEN  MARK,25,WISCONS,8,200,0.583,2
115,20529,"GREEN, Al",NA,NA,9,100,NA,32
116,20529,"GREEN, Al",49,NA,9,100,NA,33
116,21926,"GREEN, Mark",54,NA,7,200,NA,1
115,39304,"GREEN, Raymond Eugene (Gene)",NA,NA,29,100,NA,11
108,29397,GREENWOO,14,PENNSYL,8,200,0.34,1
104,29397,GREENWOOD,14,PENNSYL,8,200,NA,5
105,29397,GREENWOOD,14,PENNSYL,8,200,NA,19
106,29397,GREENWOOD,14,PENNSYL,8,200,0.28,20
107,29397,GREENWOOD,14,PENNSYL,8,200,0.31,27
103,29397,GREENWOOD  ,14, PENNSYL,8,200,NA,14
112,21107,GRIFFIN,42,ARKANSA,2,200,NA,23
113,21107,GRIFFIN,42,ARKANSA,2,200,0.69,49
111,20901,GRIFFITH,41,ALABAMA,5,100,NA,6
112,21191,GRIFFITH,40,VIRGINI,9,200,NA,8
113,21191,GRIFFITH,40,VIRGINI,9,200,0.867,13
114,21191,GRIFFITH,40,VIRGINI,9,200,0.544,16
115,21191,"GRIFFITH, H. Morgan",NA,NA,9,200,NA,20
116,21191,"GRIFFITH, H. Morgan",40,NA,9,200,NA,21
108,20305,GRIJALVA,61,ARIZONA,7,100,-0.586,11
109,20305,GRIJALVA,61,ARIZONA,7,100,-0.586,2
110,20305,GRIJALVA,61,ARIZONA,7,100,-0.586,21
111,20305,GRIJALVA,61,ARIZONA,7,100,NA,36
112,20305,GRIJALVA,61,ARIZONA,7,100,NA,66
113,20305,GRIJALVA,61,ARIZONA,3,100,-0.577,75
114,20305,GRIJALVA,61,ARIZONA,3,100,0.61,110
115,20305,"GRIJALVA, Ra√∫l M.",NA,NA,3,100,NA,108
116,20305,"GRIJALVA, Raúl M.",61,NA,3,100,NA,105
112,21154,GRIMM,13,NEW YOR,13,200,NA,32
113,21154,GRIMM,13,NEW YOR,11,200,0.353,53
114,21559,GROTHMAN,25,WISCONS,6,200,0.606,13
115,21559,"GROTHMAN, Glenn",NA,NA,6,200,NA,52
116,21559,"GROTHMAN, Glenn",25,NA,6,200,NA,51
107,20128,GRUCCI,13,NEW YOR,1,200,0.329,1
116,21927,"GUEST, Michael",46,NA,3,200,NA,1
112,21152,GUINTA,4,NEW HAM,1,200,NA,8
114,21535,GUINTA,4,NEW HAM,1,200,0.427,14
104,14827,GUNDERSON,25,WISCONS,3,200,NA,10
103,14827,GUNDERSON  ,25, WISCONS,3,200,NA,7
111,20916,GUTHRIE,51,KENTUCK,2,200,NA,1
112,20916,GUTHRIE,51,KENTUCK,2,200,NA,25
113,20916,GUTHRIE,51,KENTUCK,2,200,0.555,27
114,20916,GUTHRIE,51,KENTUCK,2,200,-0.378,46
115,20916,"GUTHRIE, Brett",NA,NA,2,200,NA,43
116,20916,"GUTHRIE, Brett",51,NA,2,200,NA,46
115,29348,"GUTI√âRREZ, Luis V.",NA,NA,4,100,NA,45
108,29348,GUTIERRE,21,ILLINOI,4,100,-0.495,1
109,29348,GUTIERRE,21,ILLINOI,4,100,-0.501,21
110,29348,GUTIERRE,21,ILLINOI,4,100,-0.506,28
111,29348,GUTIERRE,21,ILLINOI,4,100,NA,30
112,29348,GUTIERRE,21,ILLINOI,4,100,NA,40
113,29348,GUTIERRE,21,ILLINOI,4,100,-0.485,43
104,29348,GUTIERREZ,21,ILLINOI,4,100,NA,3
105,29348,GUTIERREZ,21,ILLINOI,4,100,NA,7
106,29348,GUTIERREZ,21,ILLINOI,4,100,-0.485,8
107,29348,GUTIERREZ,21,ILLINOI,4,100,-0.49,21
114,29348,GUTIERREZ,21,ILLINOI,4,100,-0.485,42
103,29348,GUTIERREZ  ,21, ILLINOI,4,100,NA,4
108,29532,GUTKNECH,33,MINNESO,1,200,0.694,29
109,29532,GUTKNECH,33,MINNESO,1,200,0.708,12
104,29532,GUTKNECHT,33,MINNESO,1,200,NA,3
105,29532,GUTKNECHT,33,MINNESO,1,200,NA,9
